Occurrence ID,Scientific Name,Event Date,Dataset Name,Reserve Name,Decimal Latitude,Decimal Longitude,Individual Count,Reproductive Condition,Establishment Means,Occurrence Remarks,Year,Month,Day,Habitat,Sampling Protocol,Locality,Location Remarks,Identified By,Date Identified,Owner Institution Code,Basis of Record,Data Generalizations,Recorded By,Client Business Name,__source,year,decimals,precision_tier
26562,Hypericum gramineum,2000-06-29T00:00:00,WESTSYD2 Vegetation Survey,Not in a reserve,-33.940003,151.08831,,,,occurrenceRemarks withheld,2000.0,6.0,29.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,2000,6,<1 m (6+ dp)
30004,Ozothamnus diosmifolius,2020-02-19T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.904543,151.038029,,,,occurrenceRemarks withheld,2020.0,2.0,19.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR17042400,CB Council,ALA,2020,6,<1 m (6+ dp)
1084,Wurmbea dioica subsp. dioica,1998-12-21T00:00:00,WESTSYD Vegetation Survey,Lansdowne,-33.896626,150.977958,,,,occurrenceRemarks withheld,1998.0,12.0,21.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPXE97062300;OVLU99062101,CB Council,ALA,1998,6,<1 m (6+ dp)
21664,Angophora costata,2020-04-03T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.977766,150.996904,,,,occurrenceRemarks withheld,2020.0,4.0,3.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS18050102;OJJS20082503,CB Council,ALA,2020,6,<1 m (6+ dp)
38807,Eustrephus latifolius,2004-05-01T12:00:00,CondellPark Flora&Fauna Apndx4 POM,Manahan Reserve,-33.92033,151.006218,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
34993,Atriplex semibaccata,2011-04-13T00:00:00,ACA Vegetation Survey,Not in a reserve,-33.950566,150.975578,,,,occurrenceRemarks withheld,2011.0,4.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OEMM09100803;OJJS10080400;OIXR13100400,CB Council,ALA,2011,6,<1 m (6+ dp)
38579,Eucalyptus haemastoma,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Dilke Reserve,-33.972867,151.035019,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
8934,Eucalyptus punctata,2023-05-21T13:47:08,iNaturalist research-grade observations,Not in a reserve,-33.970413,151.013917,,,,,2023.0,5.0,21.0,,,,,Jude Wright,2023-05-21T05:59:37Z,,HUMAN_OBSERVATION,,Jude Wright,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
42792,Trachymene incisa,2004-05-01T12:00:00,Salt Pan Creek Flora&Fauna Apndx4 POM,Salt Pan Reserve,-33.946515,151.039711,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
1260,Glycine clandestina,2014-11-06T00:00:00,GC-offsets Vegetation Survey,Lansdowne,-33.89427,150.97705,,,,occurrenceRemarks withheld,2014.0,11.0,6.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,ORXM97042200,CB Council,ALA,2014,5,≈1–10 m (5 dp)
24855,Melaleuca decora,1999-02-15T00:00:00,WESTSYD Vegetation Survey,Norfolk Reserve,-33.893483,151.062912,,,,occurrenceRemarks withheld,1999.0,2.0,15.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OJKP98040900;OVLU99062101,CB Council,ALA,1999,6,<1 m (6+ dp)
1790,Microlaena stipoides,2014-11-07T00:00:00,GC-offsets Vegetation Survey,Lansdowne,-33.893524,150.977165,,,,occurrenceRemarks withheld,2014.0,11.0,7.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPXE04110301;VEG-SARAHB,CB Council,ALA,2014,6,<1 m (6+ dp)
25608,Eleusine tristachya,2023-06-14T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.95243,151.04037,,,introduced,occurrenceRemarks withheld,2023.0,6.0,14.0,Woodland,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OSHD13030401,CB Council,ALA,2023,5,≈1–10 m (5 dp)
10289,Cyperus eragrostis,2021-10-22T11:56:00,iNaturalist research-grade observations,Not in a reserve,-33.941836,151.050125,,,,,2021.0,10.0,22.0,,,,,Thomas Mesaglio,2021-10-26T05:41:09Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2021,6,<1 m (6+ dp)
6695,Ligustrum sinense,2022-11-20T11:59:20,iNaturalist observations,Not in a reserve,-33.971133,151.040526,,,,,2022.0,11.0,20.0,,,,,,,,HUMAN_OBSERVATION,,slloyd98,CB Council,iNaturalist,2022,6,<1 m (6+ dp)
6139,Crassocephalum crepidioides,2022-06-14T14:59:00,iNaturalist research-grade observations,Not in a reserve,-33.97042,151.02747,,flower buds,,,2022.0,6.0,14.0,,,,,Bradley W. Jones,2022-06-14T08:42:26Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,2022,5,≈1–10 m (5 dp)
26663,Eragrostis curvula,2011-04-13T00:00:00,ACA Vegetation Survey,Deepwater,-33.951547,150.980445,,,introduced,occurrenceRemarks withheld,2011.0,4.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OEMM09100803;OJJS10080400;OIXR13100400,CB Council,ALA,2011,6,<1 m (6+ dp)
21582,Hedera helix,2009-04-23T00:00:00,BANKS_VEG Vegetation Survey,Not in a reserve,-33.97967,151.00081,,,introduced,occurrenceRemarks withheld,2009.0,4.0,23.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Bankstown City Council,HUMAN_OBSERVATION,,OJJS07082200;ODMP08080503,CB Council,ALA,2009,5,≈1–10 m (5 dp)
6929,Acacia longifolia,2021-07-29T14:54:40,iNaturalist research-grade observations,Not in a reserve,-33.913725,151.122947,,,,,2021.0,7.0,29.0,,,,,David,2021-07-29T20:16:10Z,,HUMAN_OBSERVATION,,Ari Ro,CB Council,iNaturalist,2021,6,<1 m (6+ dp)
23251,Bothriochloa macra,2008-03-07T00:00:00,METROCMA2 Vegetation Survey,Crest,-33.911035,150.996728,,,,occurrenceRemarks withheld,2008.0,3.0,7.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPJGI0002327;VEG-NICR,CB Council,ALA,2008,6,<1 m (6+ dp)
37450,Culcita dubia,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Lambeth Reserve,-33.971772,150.996708,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
38746,Eucalyptus sideroxylon,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Kelso Creek,-33.950301,150.984015,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
4262,Acacia pubescens,2009-10-08T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893697,150.976739,,,,occurrenceRemarks withheld,2009.0,10.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
3561,Hardenbergia violacea,2018-12-18T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893002,150.974849,,,,occurrenceRemarks withheld,2018.0,12.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15070200,CB Council,ALA,2018,6,<1 m (6+ dp)
21720,Acacia pubescens,2009-08-18T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.903333,150.998074,,,,occurrenceRemarks withheld,2009.0,8.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
28707,Galium aparine,2018-05-18T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.933291,150.97841,,,introduced,occurrenceRemarks withheld,2018.0,5.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS19102800,CB Council,ALA,2018,6,<1 m (6+ dp)
6211,Einadia hastata,2020-08-03T15:41:02,iNaturalist research-grade observations,Maluga Passive Pk,-33.893312,151.014939,,,,,2020.0,8.0,3.0,,,,,Thomas Mesaglio,2020-08-03T08:27:34Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2020,6,<1 m (6+ dp)
34668,Pimelea spicata,2010-02-11T00:00:00,DPIE Data from Scientific Licences dataset,Crest,-33.911008,150.996467,,,,occurrenceRemarks withheld,2010.0,2.0,11.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2010,6,<1 m (6+ dp)
34269,Entolasia marginata,2011-04-13T00:00:00,ACA Vegetation Survey,Deepwater,-33.950045,150.973523,,,,occurrenceRemarks withheld,2011.0,4.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OEMM09100803;OJJS10080400;OIXR13100400,CB Council,ALA,2011,6,<1 m (6+ dp)
39328,Hardenbergia violacea,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,The River Reserve,-33.969546,151.016111,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
21774,Hakea sericea,2018-03-23T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.971111,151.032694,,,,occurrenceRemarks withheld,2018.0,3.0,23.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,PRESERVED_SPECIMEN,,OJJS19073004,CB Council,ALA,2018,6,<1 m (6+ dp)
7594,Persicaria capitata,2024-04-16T16:26:39,iNaturalist research-grade observations,Not in a reserve,-33.926514,151.142151,,,,,2024.0,4.0,16.0,,,,,cjj12345,2024-04-16T06:27:24Z,,HUMAN_OBSERVATION,,cjj12345,CB Council,iNaturalist,2024,6,<1 m (6+ dp)
2622,Olea europaea,2018-05-23T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.898246,150.974264,,,introduced,occurrenceRemarks withheld,2018.0,5.0,23.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15013005,CB Council,ALA,2018,6,<1 m (6+ dp)
7163,Banksia spinulosa,2022-05-18T15:06:00,iNaturalist research-grade observations,Not in a reserve,-33.97664,151.02844,,flowers,,,2022.0,5.0,18.0,,,,,Bradley W. Jones,2022-05-18T09:31:24Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,2022,5,≈1–10 m (5 dp)
10173,Avicennia marina,2021-08-13T14:39:11,iNaturalist research-grade observations,Not in a reserve,-33.976822,150.996617,,,,,2021.0,8.0,13.0,,,,,Julianne,2021-08-13T08:48:07Z,,HUMAN_OBSERVATION,,sam_nasser,CB Council,iNaturalist,2021,6,<1 m (6+ dp)
30205,Wahlenbergia gracilis,1999-06-28T00:00:00,GEORGES Vegetation Survey,Lot 5 Prescott Parade,-33.945452,150.972476,,,,occurrenceRemarks withheld,1999.0,6.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OVLU99062101;OSLS05031800,CB Council,ALA,1999,6,<1 m (6+ dp)
5223,Bursaria spinosa,2024-10-23T12:00:00,BAM241023_113137,Lansdowne,-33.89421228,150.9778359,100.0,,"Alive in NSW, Native",,2024.0,10.0,23.0,,Florist Data,Lansdowne Reserve,BAM data and floristic data from two monitoring plots collected in 2095,,2024-10-23T12:00:00Z,,human observation,,BLM,CB Council,ALA,2024,8,<1 m (6+ dp)
9750,Bossiaea heterophylla,2020-05-20T12:40:17,iNaturalist research-grade observations,Not in a reserve,-33.977587,151.002686,,,,,2020.0,5.0,20.0,,,,,Thomas Mesaglio,2020-05-20T10:03:17Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2020,6,<1 m (6+ dp)
22156,Casuarina glauca,2015-01-29T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.929556,151.135333,,FR Fresh Fruit,,occurrenceRemarks withheld,2015.0,1.0,29.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OCAM11011800,CB Council,ALA,2015,6,<1 m (6+ dp)
42690,Syncarpia glomulifera,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.906477,150.980754,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
18419,Darwinia taxifolia,2023-07-16T14:00:00,Individual sighting,Not in a reserve,-33.97833,151.00022,1.0,,,,2023.0,7.0,16.0,,,,nullnull,,,,HUMAN_OBSERVATION,,Michael Hains,CB Council,ALA,2023,5,≈1–10 m (5 dp)
6890,Acacia suaveolens,2021-08-22T14:59:27,iNaturalist research-grade observations,Not in a reserve,-33.929729,151.126943,,,,,2021.0,8.0,22.0,,,,,Gareth,2021-08-24T00:26:04Z,,HUMAN_OBSERVATION,,Gareth,CB Council,iNaturalist,2021,6,<1 m (6+ dp)
28407,Hibbertia puberula,2019-05-20T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.917214,150.98016,,,,occurrenceRemarks withheld,2019.0,5.0,20.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR18091500;OICG19070400;OJJS20071501,CB Council,ALA,2019,6,<1 m (6+ dp)
4861,Pomaderris brunnea,2020-05-29T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893363,150.974976,,,,occurrenceRemarks withheld,2020.0,5.0,29.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS16072001,CB Council,ALA,2020,6,<1 m (6+ dp)
25889,Aristida warburgii,2010-12-14T00:00:00,NP_GEORGES Vegetation Survey,Not in a reserve,-33.972536,151.037905,,,,occurrenceRemarks withheld,2010.0,12.0,14.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,ODMP99111100;VEG-NICR,CB Council,ALA,2010,6,<1 m (6+ dp)
42860,Trifolium repens,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Cox Reserve,-33.969139,151.021958,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
1532,Acacia pubescens,2010-01-15T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892964,150.974908,,,,occurrenceRemarks withheld,2010.0,1.0,15.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2010,6,<1 m (6+ dp)
35353,Atriplex prostrata,2015-11-23T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.950503,150.986053,,,introduced,occurrenceRemarks withheld,2015.0,11.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP09120203,CB Council,ALA,2015,6,<1 m (6+ dp)
21874,Eucalyptus longifolia,2000-07-05T00:00:00,WESTSYD2 Vegetation Survey,Not in a reserve,-33.890259,151.032981,,,,occurrenceRemarks withheld,2000.0,7.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,2000,6,<1 m (6+ dp)
7003,Dodonaea viscosa,2020-08-03T14:26:57,iNaturalist observations,Not in a reserve,-33.885803,151.014083,,,,,2020.0,8.0,3.0,,,,,,,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2020,6,<1 m (6+ dp)
41762,Plantago lanceolata,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Roma Reserve,-33.970703,151.033469,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
29754,Asparagus asparagoides,2015-10-15T00:00:00,DPIE Data from Scientific Licences dataset,Virginius Reserve,-33.95872,151.02234,,,introduced,occurrenceRemarks withheld,2015.0,10.0,15.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15110501,CB Council,ALA,2015,5,≈1–10 m (5 dp)
4909,Leichhardtia viridiflora subsp. viridiflora,2009-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893431,150.97481,,,,occurrenceRemarks withheld,2009.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
10324,Pomaderris ferruginea,2023-06-12T14:29:00,iNaturalist observations,Not in a reserve,-33.973313,151.033693,,flower buds,,,2023.0,6.0,12.0,,,,,,,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
24191,Setaria parviflora,2007-04-16T00:00:00,ACA Vegetation Survey,Deepwater,-33.94951,150.973882,,,introduced,occurrenceRemarks withheld,2007.0,4.0,16.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,ODMP05122005;OEMM09100802;OPUR23021400,CB Council,ALA,2007,6,<1 m (6+ dp)
28985,Commelina cyanea,2018-04-07T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.929541,151.128481,,FL Flowering,,occurrenceRemarks withheld,2018.0,4.0,7.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OLJH97031100,CB Council,ALA,2018,6,<1 m (6+ dp)
35769,Alternanthera philoxeroides,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.900525,150.97568,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
20036,Acacia terminalis,2015-09-08T00:00:00,DPIE Data from Scientific Licences dataset,East Hills Park,-33.964295,150.982435,,,,occurrenceRemarks withheld,2015.0,9.0,8.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS12110500,CB Council,ALA,2015,6,<1 m (6+ dp)
1630,Acacia pubescens,2009-09-17T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.893386,150.977557,,,,occurrenceRemarks withheld,2009.0,9.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
20975,Polymeria calycina,2011-04-13T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.951399,150.974736,,,,occurrenceRemarks withheld,2011.0,4.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OEMM09100802;OEMM09100803;OJJS10080400;OIXR13062400,CB Council,ALA,2011,6,<1 m (6+ dp)
5262,Dichondra repens,2023-11-21T12:00:00,C-B Council Reserves plot survey data 2023_Western Sydney University ,Lansdowne,-33.89212877,150.9740341,200.0,,,,2023.0,11.0,21.0,,,,,,,,,,"M Franklin, J Bendall, D Bristol.",CB Council,ALA,2023,8,<1 m (6+ dp)
39464,Hypericum gramineum,2004-05-01T12:00:00,Adept Tracey Flood Ruse Flora&Fauna Apndx6 POM,Flood Reserve,-33.935995,151.021996,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
42841,Tricoryne elatior,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Amaroo,-33.908,150.982962,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
25192,Ageratina adenophora,1999-05-05T00:00:00,GEORGES Vegetation Survey,Not in a reserve,-33.973341,151.009964,,,introduced,occurrenceRemarks withheld,1999.0,5.0,5.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OVLU99062101;OSLS05031800,CB Council,ALA,1999,6,<1 m (6+ dp)
36597,Brunoniella australis,2004-05-01T12:00:00,The Crest-Appendix,Crest,-33.908539,150.99598,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
39069,Euchiton involucratus,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.906477,150.980754,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,2004,6,<1 m (6+ dp)
20483,Ochna serrulata,2020-04-03T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.977766,150.996904,,,introduced,occurrenceRemarks withheld,2020.0,4.0,3.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS18050102;OJJS20082503,CB Council,ALA,2020,6,<1 m (6+ dp)
23236,Polycarpon tetraphyllum,2008-05-29T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.96926,151.044229,,,introduced,occurrenceRemarks withheld,2008.0,5.0,29.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS07082200,CB Council,ALA,2008,6,<1 m (6+ dp)
3167,Acacia pubescens,2009-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892747,150.977075,,,,occurrenceRemarks withheld,2009.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,2009,6,<1 m (6+ dp)
8955,Syncarpia glomulifera,2023-06-27T14:05:00,iNaturalist research-grade observations,Crest,-33.910488,150.995804,,,,,2023.0,6.0,27.0,,,,,Thomas Mesaglio,2023-06-27T08:36:13Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,2023,6,<1 m (6+ dp)
20638,Plantago lanceolata,2021-08-18T00:00:00,DPIE Data from Scientific Licences dataset,Kelso Creek,-33.951296,150.981672,,,introduced,occurrenceRemarks withheld,2021.0,8.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS20102601,CB Council,ALA,2021,6,<1 m (6+ dp)
19424,Dimorphotheca ecklonis,2020-02-19T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.904543,151.038029,,,introduced,occurrenceRemarks withheld,2020.0,2.0,19.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR17042400,CB Council,ALA,2020,6,<1 m (6+ dp)
