"dataResourceUid","dataResourceName","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","associatedOccurrences","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","subfamily","eventType","measurementRemarks","measurementValue","relationshipRemarks","superfamily","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr27665","NSW Biosecurity Information System - Weeds","","","","CC-BY-NC 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","NSW.BIS.Weeds:460762","","","","","","","","","","","","PRESENT","","","","","","","","","","260f1687-64e3-4088-93eb-40fbe99f78f2","","","","","","","2021-12-23T00:00:00Z","","357","357","2021","12","23","","","","","","","","","","","","","","","Australia","AU","New South Wales","Canterbury-Bankstown Council","","","","","","","","","","","","","","-33.91","150.98","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2906474","Sagittaria platyphylla","Sagittaria platyphylla","","","","","","","","Plantae","Charophyta","Equisetopsida","Alismatales","Alismataceae","Sagittaria","","","","species","","(Engelm.) J.G.Sm.","Arrowhead","","","","","","","","","Sagittaria platyphylla","","","","","","","","","","","","e860901f-fb4e-4973-bc60-58b596c7fea9","","","","","","","","","","",""
"dr27665","NSW Biosecurity Information System - Weeds","","","","CC-BY-NC 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","NSW.BIS.Weeds:460757","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2021-12-23T00:00:00Z","","357","357","2021","12","23","","","","","","","","","","","","","","","Australia","AU","New South Wales","Canterbury-Bankstown Council","","","","","","","","","","","","","","-33.91","150.98","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2890667","Alternanthera philoxeroides","Alternanthera philoxeroides","","","","","","","","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Alternanthera","","","","species","","(Mart.) Griseb.","Alligator Weed","","","","","","","","","Alternanthera philoxeroides","","","","","","","","","","","","36d8d9ad-4012-4874-8ba3-9ade4d63fdab","","","","","","","","","","",""
"dr27665","NSW Biosecurity Information System - Weeds","","","","CC-BY-NC 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","NSW.BIS.Weeds:460758","","","","","","","","","","","","PRESENT","","","","","","","","","","f18b5ae3-0020-47d2-9b32-698af30250db|81b6c98d-cdb4-401a-b03f-834e6f32c372|417f422b-55e3-4319-b05c-ae1c7dcfbcca","","","","","","","2021-12-23T00:00:00Z","","357","357","2021","12","23","","","","","","","","","","","","","","","Australia","AU","New South Wales","Canterbury-Bankstown Council","","","","","","","","","","","","","","-33.91","150.98","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51737689","Protasparagus aethiopicus","Asparagus aethiopicus","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Asparagus","","","","species","","L.","Asparagus Fern","","","","","","","","","Asparagus aethiopicus","","","","","","","","","","","","2ac3fdeb-e22f-4a8c-bd4c-dded01c79966","","","","","","","","","","",""
"dr27665","NSW Biosecurity Information System - Weeds","","","","CC-BY-NC 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","NSW.BIS.Weeds:458922","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2021-11-18T00:00:00Z","","322","322","2021","11","18","","","","","","","","","","","","","","","Australia","AU","New South Wales","Canterbury-Bankstown Council","","","","","","","","","","","","","","-33.91","150.98","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2915438","Cestrum parqui","Cestrum parqui","","","","","","","","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Cestrum","","","","species","","L'Hér.","Green Poison-berry","","","","","","","","","Cestrum parqui","","","","","","","","","","","","4ff58737-0ffb-4b46-b71e-3c22a1bb4415","","","","","","","","","","",""
"dr27665","NSW Biosecurity Information System - Weeds","","","","CC-BY-NC 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","NSW.BIS.Weeds:855645","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2026-02-04T00:00:00Z","","35","35","2026","2","4","","","","","","","","","","","","","","","Australia","AU","New South Wales","Canterbury-Bankstown Council","","","","","","","","","","","","","","-33.91","150.98","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2909389","Ludwigia peruviana","Ludwigia peruviana","","","","","","","","Plantae","Charophyta","Equisetopsida","Myrtales","Onagraceae","Ludwigia","","","","species","","(L.) H.Hara","","","","","","","","","","Ludwigia peruviana","","","","","","","","","","","","583e563e-761f-4b4b-8282-47033b08443f","","","","","","","","","","",""
"dr27665","NSW Biosecurity Information System - Weeds","","","","CC-BY-NC 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","NSW.BIS.Weeds:855639","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2026-02-10T00:00:00Z","","41","41","2026","2","10","","","","","","","","","","","","","","","Australia","AU","New South Wales","Canterbury-Bankstown Council","","","","","","","","","","","","","","-33.91","150.98","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51737689","Protasparagus aethiopicus","Asparagus aethiopicus","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Asparagus","","","","species","","L.","Asparagus Fern","","","","","","","","","Asparagus aethiopicus","","","","","","","","","","","","c4a782ea-57b8-449e-b50e-4f19b2a81e18","","","","","","","","","","",""
"dr27665","NSW Biosecurity Information System - Weeds","","","","CC-BY-NC 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","NSW.BIS.Weeds:653434","","","","","","","","","","","","PRESENT","","","","","","","","","","d0a410cf-8c84-4fe6-a42f-a7706c3a1ccb","","","","","","","2023-11-21T00:00:00Z","","325","325","2023","11","21","","","","","","","","","","","","","","","Australia","AU","New South Wales","Canterbury-Bankstown Council","","","","","","","","","","","","","","-33.91","150.98","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2894705","Stipa neesiana","Nassella neesiana","","","","","","","","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Nassella","","","","species","","(Trin. & Rupr.) Barkworth","Chilean Needle Grass","","","","","","","","","Nassella neesiana","","","","","","","","","","","","20486927-7523-4c8e-9754-4f909bfba3b0","","","","","","","","","","",""
"dr27665","NSW Biosecurity Information System - Weeds","","","","CC-BY-NC 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","NSW.BIS.Weeds:459106","","","","","","","","","","","","PRESENT","","","","","","","","","","e860901f-fb4e-4973-bc60-58b596c7fea9|277fb6fa-5f00-405e-a49b-0806926890ee","","","","","","","2021-12-23T00:00:00Z","","357","357","2021","12","23","","","","","","","","","","","","","","","Australia","AU","New South Wales","Canterbury-Bankstown Council","","","","","","","","","","","","","","-33.91","150.98","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2906474","Sagittaria platyphylla","Sagittaria platyphylla","","","","","","","","Plantae","Charophyta","Equisetopsida","Alismatales","Alismataceae","Sagittaria","","","","species","","(Engelm.) J.G.Sm.","Arrowhead","","","","","","","","","Sagittaria platyphylla","","","","","","","","","","","","260f1687-64e3-4088-93eb-40fbe99f78f2","","","","","","","","","","",""
"dr27665","NSW Biosecurity Information System - Weeds","","","","CC-BY-NC 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","NSW.BIS.Weeds:811443","","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2025-06-26T00:00:00Z","","177","177","2025","6","26","","","","","","","","","","","","","","","Australia","AU","New South Wales","Canterbury-Bankstown Council","","","","","","","","","","","","","","-33.91","150.98","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/node/apni/2896896","Opuntia monacantha","Opuntia monacantha","","","","","","","","Plantae","Charophyta","Equisetopsida","Caryophyllales","Cactaceae","Opuntia","","","","species","","Haw.","Drooping Prickly Pear","","","","","","","","","Opuntia monacantha","","","","","","","","","","","","14661710-8c50-4d45-a43e-62ec5d28f99b","","","","","","","","","","",""
"dr27665","NSW Biosecurity Information System - Weeds","","","","CC-BY-NC 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","NSW.BIS.Weeds:459111","","","","","","","","","","","","PRESENT","","","","","","","","","","2ac3fdeb-e22f-4a8c-bd4c-dded01c79966","","","","","","","2021-12-23T00:00:00Z","","357","357","2021","12","23","","","","","","","","","","","","","","","Australia","AU","New South Wales","Canterbury-Bankstown Council","","","","","","","","","","","","","","-33.91","150.98","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51737689","Protasparagus aethiopicus","Asparagus aethiopicus","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Asparagus","","","","species","","L.","Asparagus Fern","","","","","","","","","Asparagus aethiopicus","","","","","","","","","","","","f18b5ae3-0020-47d2-9b32-698af30250db","","","","","","","","","","",""
"dr27665","NSW Biosecurity Information System - Weeds","","","","CC-BY-NC 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","NSW.BIS.Weeds:459109","","","","","","","","","","","","PRESENT","","","","","","","","","","6db42aa5-142b-416d-847d-3996619e30cc","","","","","","","2021-12-23T00:00:00Z","","357","357","2021","12","23","","","","","","","","","","","","","","","Australia","AU","New South Wales","Canterbury-Bankstown Council","","","","","","","","","","","","","","-33.91","150.98","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51448660","Lantana camara","Lantana camara","","","","","","","","Plantae","Charophyta","Equisetopsida","Lamiales","Verbenaceae","Lantana","","","","species","","L.","Lantana","","","","","","","","","Lantana camara","","","","","","","","","","","","a337b9a6-f427-4b3d-ad51-b4d1e25ebca2","","","","","","","","","","",""
"dr27665","NSW Biosecurity Information System - Weeds","","","","CC-BY-NC 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","NSW.BIS.Weeds:460759","","","","","","","","","","","","PRESENT","","","","","","","","","","a337b9a6-f427-4b3d-ad51-b4d1e25ebca2","","","","","","","2021-12-23T00:00:00Z","","357","357","2021","12","23","","","","","","","","","","","","","","","Australia","AU","New South Wales","Canterbury-Bankstown Council","","","","","","","","","","","","","","-33.91","150.98","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51448660","Lantana camara","Lantana camara","","","","","","","","Plantae","Charophyta","Equisetopsida","Lamiales","Verbenaceae","Lantana","","","","species","","L.","Lantana","","","","","","","","","Lantana camara","","","","","","","","","","","","6db42aa5-142b-416d-847d-3996619e30cc","","","","","","","","","","",""
"dr29830","Downing Herbarium AVH data","","","","CC-BY 4.0 (Int)","","","","","","","","MQU","MQU-DH","","","OCCURRENCE","","","","MQU-73009779","MQU-73009779","","Nooten, S.","","","","","","","","","PRESENT","","","","","","","course in riverbend on aluvial soil","","","","","","","","","","2014-03-11T00:00:00Z","","70","70","2014","3","11","","Course boundary vegetation, planted","","","","","Shrub","","","","","","","","Australia","AU","New South Wales","","","Liverpool Golf Course","","","","","","","","","","","","-33.909","150.976639","EPSG:4326","5.0","1.0E-5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Nooten, S.","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51770690","Bauhinia cf. galpinii","Bauhinia","","","","","","","","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Bauhinia","","","","genus","","L.","","","","","","","","","","","","","","","","","","","","","","f1d7dcd0-9da7-451c-9b35-9a60f5589e4c","","","","","","","","","","",""
"dr368","NSW BioNet Atlas","","2022-04-21T14:19:30.280+10:00","en","CC-BY 4.0 (Int)","NSW Dept of Planning and Environment","","BioNet Atlas of NSW Wildlife 12/05/2022 1:00 AM +10:00","","","","2132.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","GEORGES Vegetation Survey","NSW Dept of Planning and Environment","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Floristics Record from Systematic Flora Survey"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""GEORGES Vegetation Survey"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SPJGI3265370","SPJGI3265370","","OVLU99062101;OSLS05031800","","","","","","","","introduced","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","CPJGI0079626","","","1999-06-28T00:00:00Z","","179","179","1999","6","28","","","Floristic Data","","","","","Clayey loam.","LPJGI0199207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","8.0","8.0","","","","","","","","locationRemarks withheld","-33.909506","150.979817","EPSG:4326","100.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10182","10182","","","","","https://id.biodiversity.org.au/node/apni/2917704","Leontodon taraxacoides subsp. taraxacoides","Leontodon saxatilis","","","","","","","","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Leontodon","","taraxacoides","taraxacoides","species","","Lam.","Hairy Hawkbit","ICBN","","","","","","","","Leontodon saxatilis","","","","","","","","","","Published dataset","","89cd52b2-b4a3-4c59-9b3d-e992e5447764","CC-BY 4.0","","","","","","","","","","Event"
"dr368","NSW BioNet Atlas","","2020-04-22T10:26:07.863+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 5/06/2020 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9030 - PENRITH"",""botanicalDivision"":""Central Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""false"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (NSW)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI0830021","SJJSI0830021","","OIXR15013005","","","","","","","","","PRESENT","","","","","","","occurrenceRemarks withheld","","","","","","","","","","2018-05-23T00:00:00Z","","143","143","2018","5","23","","","","","","","","","LJJSI0150207","","","","","","Australia","AU","New South Wales","CANTERBURY-BANKSTOWN","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.909909","150.979481","EPSG:4326","20.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14323","","","","","https://id.biodiversity.org.au/node/apni/2893169","Rytidosperma tenuius","Rytidosperma tenuius","","","","","","","","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Rytidosperma","","tenuius","","species","","(Steud.) A.Hansen & Sunding","Short-awn Wallaby-grass","ICBN","","","","","","","","Rytidosperma tenuius","","","","","","","","","","Published dataset","","e4d5af5c-78d7-4423-b257-a190eb2c308a","Unknown","","","","","","","","","","Event"
