"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","South Australia : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Victoria : Conservation Status","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status: Priority 4","Western Australia : Conservation status: Priority 3","Western Australia : Conservation status: Priority 2","Western Australia : Conservation status: Priority 1","Weeds of National Significance (WoNS) as at Feb. 2013","WA State Notifiable Pests","Key Australian weed species list (ABS)","VIC State Notifiable Pests"
"https://id.biodiversity.org.au/node/apni/2892681","Cyperus tetraphyllus","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Cyperus","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2892840","Hovea speciosa","I.Thomps.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Hovea","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2893018","Chloris barbata","Sw.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Chloris","Purple-top Chloris","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2893022","Kennedia prostrata","R.Br.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Kennedia","Scarlet Runner","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2893030","Schoenus lepidosperma","(F.Muell.) K.L.Wilson","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Schoenus","Slender Bog-sedge","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2893132","Eucalyptus polyanthemos","Schauer","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Red Box","1","","","","","Critically Endangered","","","Rare, Near Threatened","","Poorly-known species","Poorly-known species","","","",""
"https://id.biodiversity.org.au/node/apni/2893481","Phyllostachys nigra","(Lodd. ex Lindl.) Munro","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Phyllostachys","Black Bamboo","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2893592","Prunus domestica","L.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Prunus","Plum","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2893623","Cyperus albostriatus","Schrad.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Cyperus","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2893642","Nymphoides montana","Aston","species","Plantae","Charophyta","Equisetopsida","Asterales","Menyanthaceae","Nymphoides","Marshwort","1","","","","","Endangered","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2893779","Comesperma sphaerocarpum","Steetz","species","Plantae","Charophyta","Equisetopsida","Fabales","Polygalaceae","Comesperma","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2893786","Sida spinosa","L.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Sida","Spiny Sida","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2894047","Persicaria maculosa","Gray","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Polygonaceae","Persicaria","Slender Knotweed","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2894095","Pultenaea paleacea","Willd.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Pultenaea","Chaffy Bush-pea","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2894281","Alchornea ilicifolia","(J.Sm.) Müll.Arg.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Alchornea","Native Holly","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2894303","Syzygium moorei","(F.Muell.) L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Syzygium","Durobby","1","","","Vulnerable","Vulnerable","","","Vulnerable","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2894319","Phyllostachys aurea","Riviere & C.Riviere","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Phyllostachys","Fishpole Bamboo","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2894464","Iris germanica","L.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Iridaceae","Iris","Flag Iris","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2894477","Xyris complanata","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Xyridaceae","Xyris","Yellow-eye","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2894542","Mitrasacme paludosa","R.Br.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Loganiaceae","Mitrasacme","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2894607","Philotheca salsolifolia","(Sm.) Druce","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Philotheca","Philotheca","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2894669","Moraea flaccida","(Sweet) Steud.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Iridaceae","Moraea","One-leaf Cape Tulip","1","","","","","","","","","","","","","Y","",""
"https://id.biodiversity.org.au/node/apni/2894713","Linum usitatissimum","L.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Linaceae","Linum","Field Flax","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2894714","Centella cordifolia","(Hook.f.) Nannf.","species","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Centella","Native Centella","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2895093","Hakea eriantha","R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Hakea","Tree Hakea","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2895146","Isopogon anethifolius","(Salisb.) Knight","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Isopogon","Narrow-leaf Drumsticks","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2895476","Ficus pumila","L.","species","Plantae","Charophyta","Equisetopsida","Rosales","Moraceae","Ficus","Creeping Fig","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2895670","Polygala japonica","Houtt.","species","Plantae","Charophyta","Equisetopsida","Fabales","Polygalaceae","Polygala","Dwarf Milkwort","1","","","","","Endangered","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2895699","Allocasuarina diminuta","L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Fagales","Casuarinaceae","Allocasuarina","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2895799","Cyperus odoratus","L.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Cyperus","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2896024","Cyperus mirus","C.B.Clarke","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Cyperus","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2896073","Eucalyptus canaliculata","Maiden","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Large-fruited Grey Gum","1","","","","","Critically Endangered","","","Rare, Near Threatened","","Poorly-known species","Poorly-known species","","","",""
"https://id.biodiversity.org.au/node/apni/2896076","Entolasia whiteana","C.E.Hubb.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Entolasia","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2896079","Dysphania carinata","(R.Br.) Mosyakin & Clemants","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Dysphania","Crested Goosefoot","1","","","","","Vulnerable","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2896202","Hakea propinqua","A.Cunn.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Hakea","Needle Bush","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2896237","Potentilla indica","(Andrews) Th.Wolf","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Potentilla","Indian Strawberry","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2896258","Agrostis capillaris","L.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Agrostis","Brown-top Bent","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2896456","Russelia equisetiformis","Schltdl. & Cham.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Plantaginaceae","Russelia","Coral Bush","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2896489","Daviesia squarrosa","Sm.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Daviesia","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2896623","Oenothera glazioviana","Micheli","species","Plantae","Charophyta","Equisetopsida","Myrtales","Onagraceae","Oenothera","Reddish Evening-primrose","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2896784","Dichelachne sieberiana","Trin. & Rupr.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Dichelachne","Rough Plume-grass","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2896906","Leptospermum scoparium","J.R.Forst. & G.Forst.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Leptospermum","Manuka","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2897023","Diplotaxis tenuifolia","(L.) DC.","species","Plantae","Charophyta","Equisetopsida","Brassicales","Brassicaceae","Diplotaxis","Sand Rocket","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2897041","Spergularia levis","Cambess.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Caryophyllaceae","Spergularia","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2897249","Calotis cuneata","(Benth.) G.L.Davis","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Calotis","Mountain Burr-daisy","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2897276","Physalis peruviana","L.","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Physalis","Cape Gooseberry","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2897333","Spergula arvensis","L.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Caryophyllaceae","Spergula","Corn Spurrey","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2897424","Rosa bracteata","J.C.Wendl.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Rosa","Macartney Rose","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2897584","Adansonia gregorii","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Adansonia","Boab","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2897646","Correa baeuerlenii","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Correa","Chef's Cap","1","","","","Vulnerable","","","Vulnerable","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2897740","Tephrosia grandiflora","(L'Hér.) Pers.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Tephrosia","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2898094","Dactyloctenium aegyptium","(L.) Willd.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Dactyloctenium","Coast Button Grass","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2898175","Cryptandra ericoides","Sm.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rhamnaceae","Cryptandra","Heathy Cryptandra","1","","","","","Critically Endangered","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2898250","Senecio tenuiflorus","(DC.) Sieber ex Sch.Bip.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Senecio","Slender Fireweed","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2898586","Cassytha phaeolasia","(F.Muell.) Benth.","species","Plantae","Charophyta","Equisetopsida","Laurales","Lauraceae","Cassytha","Rusty Dodder-laurel","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2898995","Isolepis marginata","(Thunb.) A.Dietr.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Isolepis","Little Club-rush","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2899034","Abutilon theophrasti","Medik.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Abutilon","Chingma Lantern","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2899120","Digitaria eriantha","Steud.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Digitaria","Finger Panic Grass","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2899180","Mirbelia baueri","(Benth.) Joy Thomps.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Mirbelia","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2899613","Galium liratum","N.A.Wakef.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Galium","Furrowed Bedstraw","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2899619","Leonotis leonurus","(L.) R.Br.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Leonotis","Lion's Ear","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2899764","Amphibromus neesii","Steud.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Amphibromus","Southern Swamp Wallaby-grass","1","","Near Threatened","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2899774","Najas tenuifolia","R.Br.","species","Plantae","Charophyta","Equisetopsida","Alismatales","Hydrocharitaceae","Najas","Thin-leaved Naiad","1","Endangered","","","","Endangered","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2899897","Conium maculatum","L.","species","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Conium","Hemlock","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2899957","Cassinia ochracea","Orchard","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Cassinia","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2900144","Paspalidium breviflorum","Vickery","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Paspalidium","","1","","","","","","","","","","","","","","",""
"https://id.biodiversity.org.au/node/apni/2900402","Darwinia fascicularis","Rudge","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Darwinia","","1","","","","","","","","","","","","","","",""
