Occurrence ID,Scientific Name,Event Date,Dataset Name,Reserve Name,Decimal Latitude,Decimal Longitude,Individual Count,Reproductive Condition,Establishment Means,Occurrence Remarks,Year,Month,Day,Habitat,Sampling Protocol,Locality,Location Remarks,Identified By,Date Identified,Owner Institution Code,Basis of Record,Data Generalizations,Recorded By,Client Business Name,__source,decimals,year,precision_tier
26137,Lomandra longifolia,2007-07-24T00:00:00,DTHOMAS2 Vegetation Survey,Not in a reserve,-33.930127,151.005778,,,,occurrenceRemarks withheld,2007.0,7.0,24.0,,Floristic Data,locality withheld,locationRemarks withheld,,,"David Thomas, 9 Miriam Road, Denistone",HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,6,2007,<1 m (6+ dp)
8691,Breynia oblongifolia,2025-03-18T12:14:36,iNaturalist research-grade observations,Crest,-33.90862,150.9953,,,,,2025.0,3.0,18.0,,,,,Michael Mahoney,2025-03-18T02:20:26Z,,HUMAN_OBSERVATION,,Michael Mahoney,CB Council,iNaturalist,5,2025,≈1–10 m (5 dp)
10861,Goodenia hederacea,2023-06-23T15:29:32,iNaturalist observations,Not in a reserve,-33.97937,151.00671,,flowers,,,2023.0,6.0,23.0,,,,,,,,HUMAN_OBSERVATION,,avid_dattenborough,CB Council,iNaturalist,5,2023,≈1–10 m (5 dp)
27783,Melaleuca nodosa,2008-04-28T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.902161,150.998009,,,,occurrenceRemarks withheld,2008.0,4.0,,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS07082200,CB Council,ALA,6,2008,<1 m (6+ dp)
35016,Glycine clandestina,2018-05-23T00:00:00,DPIE Data from Scientific Licences dataset,Ashford Reserve,-33.929585,150.986124,,,,occurrenceRemarks withheld,2018.0,5.0,23.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15013005,CB Council,ALA,6,2018,<1 m (6+ dp)
31049,Acacia pubescens,2009-08-18T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.902983,150.997044,,,,occurrenceRemarks withheld,2009.0,8.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
7867,Solanum sisymbriifolium,2022-04-05T11:34:00,iNaturalist research-grade observations,Not in a reserve,-33.876081,151.008239,,,,,2022.0,4.0,5.0,,,,,Thomas Mesaglio,2022-04-05T04:16:50Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
4083,Acacia pubescens,2009-08-07T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892554,150.979058,,,,occurrenceRemarks withheld,2009.0,8.0,7.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
10589,Soliva sessilis,2020-04-24T10:44:00,iNaturalist research-grade observations,Not in a reserve,-33.88564,151.013055,,,,,2020.0,4.0,24.0,,,,,Thomas Mesaglio,2022-06-06T11:43:58Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2020,<1 m (6+ dp)
10802,Misopates orontium,2022-10-27T09:18:45,iNaturalist research-grade observations,Not in a reserve,-33.885375,151.012161,,,,,2022.0,10.0,27.0,,,,,Thomas Mesaglio,2022-10-26T22:19:31Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
19815,Asparagus aethiopicus,2016-11-10T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.917533,150.980007,,,introduced,occurrenceRemarks withheld,2016.0,11.0,10.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS16072001,CB Council,ALA,6,2016,<1 m (6+ dp)
27118,Melaleuca decora,2011-04-13T00:00:00,ACA Vegetation Survey,Deepwater,-33.951547,150.980445,,,,occurrenceRemarks withheld,2011.0,4.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,OEMM09100802;OEMM09100803;OJJS10080400;OIXR13100400,CB Council,ALA,6,2011,<1 m (6+ dp)
36362,Banksia spinulosa,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,The River Reserve,-33.969546,151.016111,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
42229,Samolus repens,2004-05-01T12:00:00,Revesby and Padstow reserves Flora&Fauna Apndx6 POM,Virginius Reserve,-33.960678,151.022552,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
30979,Acacia implexa,2008-02-13T00:00:00,METROCMA2 Vegetation Survey,Deepwater,-33.946827,150.972747,,,,occurrenceRemarks withheld,2008.0,2.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,VEG-NICR;OPUR23081001,CB Council,ALA,6,2008,<1 m (6+ dp)
11337,Eucalyptus tereticornis,2024-07-22T12:34:55,iNaturalist observations,Morgans Creek Reserve,-33.967363,151.014289,,,,,2024.0,7.0,22.0,,,,,,,,HUMAN_OBSERVATION,,Felipe Moretto,CB Council,iNaturalist,6,2024,<1 m (6+ dp)
35290,Verbena bonariensis,2018-04-04T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.93654,151.109199,,,introduced,occurrenceRemarks withheld,2018.0,4.0,4.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS18101605,CB Council,ALA,6,2018,<1 m (6+ dp)
21644,Indigofera australis,2008-11-25T00:00:00,DPIE Default Sightings,Crest,-33.90947,150.99401,,,,occurrenceRemarks withheld,2008.0,11.0,25.0,,,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OEMM09102201,CB Council,ALA,5,2008,≈1–10 m (5 dp)
21488,Eragrostis curvula,2018-01-25T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.874778,151.006314,,,introduced,occurrenceRemarks withheld,2018.0,1.0,25.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR17101700;OPUR17101701,CB Council,ALA,6,2018,<1 m (6+ dp)
19287,Pimelea spicata,2003-09-02T00:00:00,DPIE Data from Scientific Licences dataset,Bellevue,-33.910991,150.99763,6.0,"BU Flower Buds,FL Flowering",,occurrenceRemarks withheld,2003.0,9.0,2.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP99112300,CB Council,ALA,6,2003,<1 m (6+ dp)
4239,Dillwynia sieberi,2019-12-13T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.891624,150.97471,,,,occurrenceRemarks withheld,2019.0,12.0,13.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15070200,CB Council,ALA,6,2019,<1 m (6+ dp)
7143,Ageratina adenophora,2024-06-14T15:19:00,iNaturalist research-grade observations,Not in a reserve,-33.898606,151.043164,,,,,2024.0,6.0,14.0,,,,,julianeribeiro,2024-07-24T10:36:12Z,,HUMAN_OBSERVATION,,julianeribeiro,CB Council,iNaturalist,6,2024,<1 m (6+ dp)
5739,Kennedia rubicunda,2022-08-19T14:07:50,iNaturalist research-grade observations,Not in a reserve,-33.929532,151.127173,,,,,2022.0,8.0,19.0,,,,,Cal McKinley,2022-08-19T04:11:20Z,,HUMAN_OBSERVATION,,Cal McKinley,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
37743,Desmodium varians,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.906477,150.980754,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
31019,Acacia pubescens,2004-05-01T12:00:00,Revesby and Padstow reserves Flora&Fauna Apndx6 POM,Montgomery Reserve,-33.954794,151.020454,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
9259,Woollsia pungens,2021-06-06T13:47:00,iNaturalist research-grade observations,Salt Pan Reserve,-33.97105,151.0414,,,,,2021.0,6.0,6.0,,,,,Bradley W. Jones,2021-06-06T04:31:41Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,5,2021,≈1–10 m (5 dp)
31146,Tradescantia fluminensis,2018-05-23T00:00:00,DPIE Data from Scientific Licences dataset,Kentucky Reserve,-33.927609,150.979464,,,introduced,occurrenceRemarks withheld,2018.0,5.0,23.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15013005,CB Council,ALA,6,2018,<1 m (6+ dp)
39862,Lantana camara,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Deepwater,-33.949066,150.976607,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
20211,Acacia decurrens,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.893451,150.970339,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
3800,Carex breviculmis,2014-11-07T00:00:00,GC-offsets Vegetation Survey,Lansdowne,-33.896654,150.978886,,,,occurrenceRemarks withheld,2014.0,11.0,7.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,ORXM97042200,CB Council,ALA,6,2014,<1 m (6+ dp)
40579,Melaleuca linariifolia,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,The River Reserve,-33.969546,151.016111,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
1948,Acacia pubescens,2009-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892648,150.977088,,,,occurrenceRemarks withheld,2009.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
41425,Pelargonium australe,2004-05-01T12:00:00,CondellPark Flora&Fauna Apndx4 POM,Manahan Reserve,-33.92033,151.006218,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
40893,Nephrolepis cordifolia,2004-05-01T12:00:00,Deepwater Flora&Fauna Apndx5 POM,Deepwater,-33.949066,150.976607,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
28695,Entolasia stricta,2008-02-13T00:00:00,METROCMA2 Vegetation Survey,Deepwater,-33.948794,150.973327,,,,occurrenceRemarks withheld,2008.0,2.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,VEG-NICR;OPUR23081001,CB Council,ALA,6,2008,<1 m (6+ dp)
26656,Oplismenus hirtellus,2020-03-06T00:00:00,DPIE Data from Scientific Licences dataset,Ashford Reserve,-33.929542,150.984621,,,,occurrenceRemarks withheld,2020.0,3.0,6.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OLUC19010800,CB Council,ALA,6,2020,<1 m (6+ dp)
2604,Acacia pubescens,2009-10-22T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.89268,150.975206,,,,occurrenceRemarks withheld,2009.0,10.0,22.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
25260,Sida rhombifolia,1999-06-28T00:00:00,GEORGES Vegetation Survey,Miram-Beena,-33.909506,150.979817,,,introduced,occurrenceRemarks withheld,1999.0,6.0,28.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OVLU99062101;OSLS05031800,CB Council,ALA,6,1999,<1 m (6+ dp)
33801,Eucalyptus moluccana,2006-02-21T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.892396,151.03274,,,,occurrenceRemarks withheld,2006.0,2.0,21.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPXE99012800,CB Council,ALA,6,2006,<1 m (6+ dp)
20084,Bidens pilosa,2012-07-26T00:00:00,Freshwater Vegetation Survey,Not in a reserve,-33.889662,151.046822,,,introduced,occurrenceRemarks withheld,2012.0,7.0,26.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Narla Environmental Pty Ltd,HUMAN_OBSERVATION,,OSLS05020700,CB Council,ALA,6,2012,<1 m (6+ dp)
19613,Ricinus communis,2008-12-07T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.921711,150.997024,,,introduced,occurrenceRemarks withheld,2008.0,12.0,7.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP08080501,CB Council,ALA,6,2008,<1 m (6+ dp)
28932,Melaleuca decora,2008-02-13T00:00:00,METROCMA2 Vegetation Survey,Deepwater,-33.95152,150.980112,,,,occurrenceRemarks withheld,2008.0,2.0,13.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,VEG-NICR;OPUR23081001,CB Council,ALA,6,2008,<1 m (6+ dp)
26146,Centella asiatica,2018-05-23T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.930461,150.980164,,,,occurrenceRemarks withheld,2018.0,5.0,23.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15013005,CB Council,ALA,6,2018,<1 m (6+ dp)
6145,Pandorea pandorana,2024-09-06T10:41:00,iNaturalist observations,Not in a reserve,-33.930878,151.131181,,,,W,2024.0,9.0,6.0,,,,,,,,HUMAN_OBSERVATION,,Charlie Russell,CB Council,iNaturalist,6,2024,<1 m (6+ dp)
19427,Dillwynia retorta,2014-11-20T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.92675,151.141417,,FR Fresh Fruit,,occurrenceRemarks withheld,2014.0,11.0,20.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OCAM11011800,CB Council,ALA,6,2014,<1 m (6+ dp)
37958,Dichondra sp. inglewood (j.m.dalby 86/93),2004-05-01T12:00:00,EastHills Flora&Fauna Apndx5 POM,East Hills Park,-33.96446,150.982875,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
36593,Brunoniella australis,2004-05-01T12:00:00,Lansdowne area Flora&Fauna Appndx6 POM,Miram-Beena,-33.893451,150.970339,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
23633,Lomandra multiflora,2007-07-24T00:00:00,DTHOMAS2 Vegetation Survey,Not in a reserve,-33.932257,151.003673,,,,occurrenceRemarks withheld,2007.0,7.0,24.0,,Floristic Data,locality withheld,locationRemarks withheld,,,"David Thomas, 9 Miriam Road, Denistone",HUMAN_OBSERVATION,,OPUR23081001,CB Council,ALA,6,2007,<1 m (6+ dp)
32978,Ligustrum sinense,2015-10-15T00:00:00,DPIE Data from Scientific Licences dataset,Virginius Reserve,-33.95872,151.02234,,,introduced,occurrenceRemarks withheld,2015.0,10.0,15.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OIXR15110501,CB Council,ALA,5,2015,≈1–10 m (5 dp)
5584,Acacia longifolia,2022-07-24T14:02:00,iNaturalist research-grade observations,Salt Pan Reserve,-33.963809,151.041463,,flower buds,,,2022.0,7.0,24.0,,,,,Bradley W. Jones,2022-07-24T08:16:48Z,,HUMAN_OBSERVATION,,Bradley W. Jones,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
19129,Elaeocarpus reticulatus,2020-11-18T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.97008,151.044137,,,,occurrenceRemarks withheld,2020.0,11.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPJG19101404,CB Council,ALA,6,2020,<1 m (6+ dp)
23576,Clematis glycinoides,2007-04-16T00:00:00,ACA Vegetation Survey,Deepwater,-33.94951,150.973882,,,,occurrenceRemarks withheld,2007.0,4.0,16.0,,Floristic Data,locality withheld,locationRemarks withheld,,,Anne Clements & Associates,HUMAN_OBSERVATION,,ODMP05122005;OEMM09100802;OPUR23021400,CB Council,ALA,6,2007,<1 m (6+ dp)
5677,Phyllanthus hirtellus,2022-05-02T12:36:00,iNaturalist research-grade observations,Not in a reserve,-33.973325,151.004228,,,,,2022.0,5.0,2.0,,,,,Josh Magro,2022-05-03T04:09:58Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
2953,Ehrharta erecta,2020-04-20T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892822,150.972438,,,introduced,occurrenceRemarks withheld,2020.0,4.0,20.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS16072001,CB Council,ALA,6,2020,<1 m (6+ dp)
20073,Acacia pubescens,2009-09-16T00:00:00,DPIE Data from Scientific Licences dataset,Salt Pan Reserve,-33.950395,151.041399,,,,occurrenceRemarks withheld,2009.0,9.0,16.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
19538,Acacia pubescens,2009-08-18T00:00:00,DPIE Data from Scientific Licences dataset,Carysfield,-33.903338,150.997231,,,,occurrenceRemarks withheld,2009.0,8.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
3150,Rytidosperma racemosum var. racemosum,2022-01-28T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.902167,150.980156,,,,occurrenceRemarks withheld,2022.0,1.0,28.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODFK24030700,CB Council,ALA,6,2022,<1 m (6+ dp)
5626,Chloris gayana,2024-08-16T08:11:28,iNaturalist research-grade observations,Not in a reserve,-33.889226,151.04921,,,,,2024.0,8.0,16.0,,,,,carolcordonis,2024-08-15T22:13:05Z,,HUMAN_OBSERVATION,,carolcordonis,CB Council,iNaturalist,6,2024,<1 m (6+ dp)
20790,Poa affinis,2012-12-13T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.926667,151.147222,,FR Fresh Fruit,,occurrenceRemarks withheld,2012.0,12.0,13.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OCAM11011800,CB Council,ALA,6,2012,<1 m (6+ dp)
28819,Lomandra confertifolia,2011-02-17T00:00:00,NP_GEORGES Vegetation Survey,Not in a reserve,-33.979289,151.007574,,,,occurrenceRemarks withheld,2011.0,2.0,17.0,,Floristic Data,locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,OJSS00112900;VEG-NICR,CB Council,ALA,6,2011,<1 m (6+ dp)
19409,Acacia pubescens,2009-09-15T00:00:00,DPIE Data from Scientific Licences dataset,Norfolk Reserve,-33.893779,151.06259,,,,occurrenceRemarks withheld,2009.0,9.0,15.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
37878,Dichelachne crinita,2004-05-01T12:00:00,CondellPark Flora&Fauna Apndx4 POM,Manahan Reserve,-33.92033,151.006218,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
30774,Myoporum acuminatum,1996-06-03T00:00:00,Urban Bushland Biodiversity 2,Not in a reserve,-33.979836,151.007121,,,,occurrenceRemarks withheld,1996.0,6.0,3.0,,20 by 20 Vegetation Plot (old type),locality withheld,locationRemarks withheld,,,NSW Dept of Planning and Environment,HUMAN_OBSERVATION,,BOFAT,CB Council,ALA,6,1996,<1 m (6+ dp)
42683,Syncarpia glomulifera,2004-05-01T12:00:00,CondellPark Flora&Fauna Apndx4 POM,Marion Reserve,-33.914839,151.010151,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
6843,Avicennia marina,2021-02-09T10:53:00,iNaturalist research-grade observations,Not in a reserve,-33.940333,151.042953,,flowers|flower buds,,,2021.0,2.0,9.0,,,,,Thomas Mesaglio,2021-02-09T03:43:59Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2021,<1 m (6+ dp)
37828,Dianella longifolia,2004-05-01T12:00:00,The Crest-Appendix,Bellevue,-33.910871,150.998776,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
9439,Ligustrum sinense,2019-06-09T14:07:34,iNaturalist research-grade observations,Not in a reserve,-33.929526,151.136646,,fruits or seeds,,,2019.0,6.0,9.0,,,,,Greg Tasney,2019-09-06T06:14:30Z,,HUMAN_OBSERVATION,,elliesteele,CB Council,iNaturalist,6,2019,<1 m (6+ dp)
6264,Medicago arabica,2022-04-18T14:14:00,iNaturalist research-grade observations,Not in a reserve,-33.884678,151.016236,,,,,2022.0,4.0,18.0,,,,,Thomas Mesaglio,2022-04-18T05:08:17Z,,HUMAN_OBSERVATION,,Thomas Mesaglio,CB Council,iNaturalist,6,2022,<1 m (6+ dp)
41532,Persoonia levis,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,The River Reserve,-33.969546,151.016111,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
33116,Eucalyptus microcorys,2019-06-06T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.887291,151.047838,,,,occurrenceRemarks withheld,2019.0,6.0,6.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OPUR19032102,CB Council,ALA,6,2019,<1 m (6+ dp)
37107,Chlorophytum comosum,2004-05-01T12:00:00,Southern Reserves Flora&Fauna Apndx4 POM,Cox Reserve,-33.969139,151.021958,,,,,2004,5,1,,,,,,,,,,,CB Council,Prototype,6,2004,<1 m (6+ dp)
34385,Cirsium vulgare,2007-12-07T00:00:00,DPIE Data from Scientific Licences dataset,Not in a reserve,-33.921721,150.997022,,,introduced,occurrenceRemarks withheld,2007.0,12.0,7.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP08080501,CB Council,ALA,6,2007,<1 m (6+ dp)
2476,Acacia pubescens,2009-09-17T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892643,150.978429,,,,occurrenceRemarks withheld,2009.0,9.0,17.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,ODMP11031700,CB Council,ALA,6,2009,<1 m (6+ dp)
5162,Cheilanthes sieberi,2024-10-23T12:00:00,BAM241023_095103,Lansdowne,-33.89297001,150.9768421,5.0,,"Alive in NSW, Native",,2024.0,10.0,23.0,,Florist Data,Lansdowne Reserve,BAM data and floristic data from two monitoring plots collected in 2035,,2024-10-23T12:00:00Z,,human observation,,BLM,CB Council,ALA,8,2024,<1 m (6+ dp)
3412,Araujia sericifera,2021-08-18T00:00:00,DPIE Data from Scientific Licences dataset,Lansdowne,-33.892368,150.974758,,,introduced,occurrenceRemarks withheld,2021.0,8.0,18.0,,,locality withheld,locationRemarks withheld,,,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,OJJS20102601,CB Council,ALA,6,2021,<1 m (6+ dp)
