Species Name,Family,Genus,Local Status,Fire Traits
Gratiola pedunculata,Plantaginaceae,Gratiola,native,"{'resprouting_capacity': 'fire_killed (1); resprouts (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)'}"
Grevillea banksii,Proteaceae,Grevillea,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'resprouts (f)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)'}"
Grevillea biternata,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'resprouts (f)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)'}"
Grevillea buxifolia,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment_absent (1)', 'resprouting_capacity': 'fire_killed (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'fire_time_from_fire_to_fruiting': '26.5116279069767 (1)', 'fire_time_from_fire_to_flowering': '20 (1); 24.1860465116279 (1); 36.2790697674419 (1)', 'fire_time_from_fire_to_peak_flowering': '48 (1); 72 (1)'}"
Grevillea diffusa,,,native,{'resprouting_capacity': 'fire_killed (1)'}
Grevillea insignis,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'resprouts (f)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)'}"
Grevillea juniperina,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'fire_killed (1); resprouts (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)'}"
Grevillea lanigera,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment_absent (2)', 'resprouting_capacity': 'resprouts (4)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (1)'}"
Grevillea linearifolia,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'fire_time_from_fire_to_fruiting': '27.906976744186 (1)', 'fire_time_from_fire_to_flowering': '20.2325581395349 (1); 24.1860465116279 (1); 36.2790697674419 (1)', 'fire_time_from_fire_to_peak_flowering': '60 (1); 72 (1)'}"
Grevillea linearifolia Northern form,,,,{'resprouting_capacity': 'fire_killed (1)'}
Grevillea mucronulata,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (1); partial_resprouting (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)'}"
Grevillea parviflora,,,native,{'resprouting_capacity': 'fire_killed (1); partial_resprouting (1)'}
Grevillea petrophiloides,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'fire_killed (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)'}"
Grevillea robusta,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'resprouts (f)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)'}"
Grevillea rosmarinifolia,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment (2)', 'resprouting_capacity': 'fire_killed (1); resprouts (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)'}"
Grevillea sericea,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'fire_time_from_fire_to_fruiting': '26.5116279069767 (1)', 'fire_time_from_fire_to_flowering': '13.0232558139535 (1); 24.1860465116279 (1); 36.2790697674419 (1)', 'fire_time_from_fire_to_50_percent_flowering': '24.1860465116279 (1)', 'fire_time_from_fire_to_peak_flowering': '48 (1); 72 (1)'}"
Grevillea speciosa,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'fire_time_from_fire_to_flowering': '31.6279069767442 (1)', 'fire_time_from_fire_to_peak_flowering': '60 (1)'}"
Grevillea sphacelata,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)'}"
Grevillea stenomera,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'resprouts (f)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)'}"
Grevillea tenuiloba,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'resprouts (f)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)'}"
Grevillea venusta,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'resprouts (f)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)'}"
Grevillea victoriae,Proteaceae,Grevillea,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'fire_killed (2)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)'}"
Guichenotia macrantha,Malvaceae,Guichenotia,native,{'resprouting_capacity': 'fire_killed (f)'}
Guioa semiglauca,Sapindaceae,Guioa,native,"{'post_fire_recruitment': 'post_fire_recruitment_absent (1)', 'resprouting_capacity': 'resprouts (3)'}"
Haemodorum planifolium,Haemodoraceae,Haemodorum,native,"{'resprouting_capacity': 'resprouts (4)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'fire_time_from_fire_to_fruiting': '13.0232558139535 (1)', 'fire_time_from_fire_to_flowering': '13.0232558139535 (1); 18 (1); 9.76744186046512 (1)', 'fire_time_from_fire_to_peak_flowering': '12 (1)'}"
Hakea archaeoides,Proteaceae,Hakea,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'resprouts (f)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)'}"
Hakea dactyloides,Proteaceae,Hakea,native,"{'post_fire_recruitment': 'post_fire_recruitment (4)', 'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (3)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (1)', 'fire_time_from_fire_to_fruiting': '78.6046511627907 (1)', 'fire_time_from_fire_to_flowering': '78.6046511627907 (1)'}"
Hakea eriantha,Proteaceae,Hakea,native,"{'post_fire_recruitment': 'post_fire_recruitment (5)', 'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'resprouting_capacity_juvenile': 'juvenile_resprout (1)'}"
Hakea gibbosa,Proteaceae,Hakea,native,"{'post_fire_recruitment': 'post_fire_recruitment (2)', 'resprouting_capacity': 'fire_killed (5)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'fire_time_from_fire_to_fruiting': '36.9767441860465 (1)', 'fire_time_from_fire_to_flowering': '30 (1); 36.2790697674419 (1); 48.3720930232558 (1)'}"
Hakea laevipes,Proteaceae,Hakea,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'resprouts (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)'}"
Hakea laurina,Proteaceae,Hakea,native,"{'post_fire_recruitment': 'post_fire_recruitment (2)', 'resprouting_capacity': 'fire_killed (5)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'fire_time_from_fire_to_flowering': '36 (1)'}"
Hakea lorea,Proteaceae,Hakea,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'partial_resprouting (1); resprouts (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)'}"
Hakea propinqua,Proteaceae,Hakea,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (4)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'fire_time_from_fire_to_fruiting': '41.1627906976744 (1)', 'fire_time_from_fire_to_flowering': '28.8372093023256 (1); 36.2790697674419 (1); 60.4651162790698 (1)'}"
Hakea salicifolia,Proteaceae,Hakea,native,"{'post_fire_recruitment': 'post_fire_recruitment (2)', 'resprouting_capacity': 'fire_killed (3)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'fire_time_from_fire_to_fruiting': '78.6046511627907 (1)', 'fire_time_from_fire_to_flowering': '68.6046511627907 (1); 78.6046511627907 (1)'}"
Hakea sericea,Proteaceae,Hakea,native,"{'post_fire_recruitment': 'post_fire_recruitment (3)', 'resprouting_capacity': 'fire_killed (4)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (1)', 'fire_time_from_fire_to_fruiting': '37.906976744186 (1)', 'fire_time_from_fire_to_flowering': '30 (1); 36.2790697674419 (1); 48.3720930232558 (1)'}"
Hakea teretifolia,Proteaceae,Hakea,native,"{'post_fire_recruitment': 'post_fire_recruitment (3)', 'resprouting_capacity': 'fire_killed (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (1)', 'resprouting_capacity_proportion_individuals': '0 (5)', 'fire_time_from_fire_to_fruiting': '42.7906976744186 (1)', 'fire_time_from_fire_to_flowering': '35.5813953488372 (1); 36.2790697674419 (1); 60.4651162790698 (1)'}"
Hardenbergia violacea,Fabaceae,Hardenbergia,native,"{'post_fire_recruitment': 'post_fire_recruitment (4)', 'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)', 'fire_time_from_fire_to_fruiting': '9.30232558139535 (1)', 'fire_time_from_fire_to_flowering': '12 (V)', 'fire_time_from_fire_to_peak_flowering': '36 (1); 60 (1)'}"
Harmogia densifolia,Myrtaceae,Harmogia,native,"{'post_fire_recruitment': 'post_fire_recruitment (V)', 'resprouting_capacity': 'fire_killed (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)', 'fire_time_from_fire_to_fruiting': '38.1395348837209 (1)', 'fire_time_from_fire_to_flowering': '24.1860465116279 (1); 36.2790697674419 (1); 48.3720930232558 (1)', 'fire_time_from_fire_to_50_percent_flowering': '36.2790697674419 (1)'}"
Hedera helix,Araliaceae,Hedera,Exotic,{'resprouting_capacity': 'resprouts (V)'}
Hedychium gardnerianum,Zingiberaceae,Hedychium,Exotic,"{'resprouting_capacity': 'resprouts (2)', 'fire_time_from_fire_to_fruiting': '20.4651162790698 (1)'}"
Hemarthria uncinata,Poaceae,Hemarthria,native,"{'post_fire_recruitment': 'post_fire_recruitment (f)', 'resprouting_capacity': 'partial_resprouting (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'resprouting_capacity_juvenile': 'juvenile_resprout (1)', 'resprouting_capacity_proportion_individuals': '1 (3)', 'fire_time_from_fire_to_flowering': '2.55813953488372 (1)'}"
Hemigenia purpurea,Lamiaceae,Hemigenia,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (V)', 'fire_time_from_fire_to_fruiting': '24.1860465116279 (1)', 'fire_time_from_fire_to_flowering': '23.2558139534884 (1); 24.1860465116279 (1)'}"
Heptapleurum actinophyllum,Araliaceae,Heptapleurum,native,{'resprouting_capacity': 'resprouts (V)'}
Hibbertia acicularis,Dilleniaceae,Hibbertia,native,"{'post_fire_recruitment': 'post_fire_recruitment (V)', 'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (1)', 'fire_time_from_fire_to_fruiting': '36 (2)'}"
Hibbertia aspera,Dilleniaceae,Hibbertia,native,"{'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'fire_time_from_fire_to_flowering': '11.6279069767442 (1)'}"
Hibbertia circumdans,Dilleniaceae,Hibbertia,native,"{'resprouting_capacity': 'resprouts (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)'}"
Hibbertia dentata,Dilleniaceae,Hibbertia,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'resprouts (6)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (3)', 'fire_time_from_fire_to_flowering': '12 (1); 8.83720930232558 (1)', 'fire_time_from_fire_to_peak_flowering': '48 (1); 60 (1)'}"
Hibbertia diffusa,Dilleniaceae,Hibbertia,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'fire_time_from_fire_to_flowering': '5.34883720930233 (1); 6 (1)'}"
Hibbertia empetrifolia,,,native,"{'resprouting_capacity': 'resprouts (4)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'resprouting_capacity_juvenile': 'juvenile_resprout (1)', 'fire_time_from_fire_to_fruiting': '12 (1)', 'fire_time_from_fire_to_flowering': '12 (1)'}"
Hibbertia fumana,Dilleniaceae,Hibbertia,native,"{'resprouting_capacity': 'resprouts (g)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (g)'}"
Hibbertia hypericoides,Dilleniaceae,Hibbertia,native,"{'post_fire_recruitment': 'post_fire_recruitment (34)', 'resprouting_capacity': 'resprouts (38)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (g)', 'fire_time_from_fire_to_flowering': '0--24 (1); 22 (1)'}"
Hibbertia linearis,Dilleniaceae,Hibbertia,native,"{'post_fire_recruitment': 'post_fire_recruitment (1); post_fire_recruitment_absent (1)', 'resprouting_capacity': 'fire_killed (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'fire_time_from_fire_to_flowering': '16.7441860465116 (1)', 'fire_time_from_fire_to_50_percent_flowering': '20 (1)', 'fire_time_from_fire_to_peak_flowering': '48 (1); 72 (1)'}"
Hibbertia monogyna,Dilleniaceae,Hibbertia,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)'}"
Hibbertia nitida,Dilleniaceae,Hibbertia,native,"{'resprouting_capacity': 'fire_killed (3)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (g)'}"
Hibbertia pedunculata,Dilleniaceae,Hibbertia,native,"{'resprouting_capacity': 'resprouts (3)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)'}"
Hibbertia puberula,Dilleniaceae,Hibbertia,native,"{'resprouting_capacity': 'resprouts (g)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (g)'}"
Hibbertia riparia,Dilleniaceae,Hibbertia,native,"{'post_fire_recruitment': 'post_fire_recruitment (2)', 'resprouting_capacity': 'resprouts (14)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (3)', 'resprouting_capacity_juvenile': 'juvenile_resprout (1)', 'fire_time_from_fire_to_fruiting': '24 (V)', 'fire_time_from_fire_to_flowering': '20.6976744186047 (1); 24 (1)'}"
Hibbertia scandens,Dilleniaceae,Hibbertia,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (g)'}"
Hibbertia serpyllifolia,Dilleniaceae,Hibbertia,native,"{'post_fire_recruitment': 'post_fire_recruitment (V)', 'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (1)', 'fire_time_from_fire_to_flowering': '24 (1)'}"
Hibbertia stricta,Dilleniaceae,Hibbertia,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'resprouts (3)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (2)'}"
Hibbertia vestita,Dilleniaceae,Hibbertia,native,"{'post_fire_recruitment': 'post_fire_recruitment (1); post_fire_recruitment_absent (1)', 'resprouting_capacity': 'resprouts (5)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (g)'}"
Hibiscus brachysiphonius,Malvaceae,Hibiscus,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (3)'}"
Hibiscus mutabilis,Malvaceae,Hibiscus,Exotic,{'resprouting_capacity': 'fire_killed (f)'}
Hibiscus rosa-sinensis,Malvaceae,Hibiscus,Exotic,{'resprouting_capacity': 'fire_killed (f)'}
Hirschfeldia incana,Brassicaceae,Hirschfeldia,Exotic,{'resprouting_capacity': 'fire_killed (f)'}
Holcus lanatus,Poaceae,Holcus,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (2)', 'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (1)', 'resprouting_capacity_proportion_individuals': '1 (f)', 'fire_time_from_fire_to_flowering': '12 (f)'}"
Homalanthus populifolius,Euphorbiaceae,Homalanthus,native,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'resprouts (V)'}"
Hordeum glaucum,Poaceae,Hordeum,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (1)', 'resprouting_capacity_proportion_individuals': '1 (f)', 'fire_time_from_fire_to_flowering': '12 (f)'}"
Hordeum hystrix,Poaceae,Hordeum,Exotic,"{'post_fire_recruitment': 'post_fire_recruitment (1)', 'resprouting_capacity': 'fire_killed (1)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (1)', 'resprouting_capacity_proportion_individuals': '1 (f)', 'fire_time_from_fire_to_flowering': '12 (f)'}"
Hovea heterophylla,Fabaceae,Hovea,native,"{'post_fire_recruitment': 'post_fire_recruitment (V)', 'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (1)', 'fire_time_from_fire_to_flowering': '24 (V)'}"
Hovea linearis,Fabaceae,Hovea,native,"{'post_fire_recruitment': 'post_fire_recruitment (2)', 'resprouting_capacity': 'resprouts (V)', 'resprouting_capacity_non_fire_disturbance': 'resprouts_non_fire_disturbance (f)', 'resprouting_capacity_juvenile': 'juvenile_fire_killed (f)', 'fire_time_from_fire_to_fruiting': '23.2558139534884 (1)', 'fire_time_from_fire_to_flowering': '24 (1); 24.1860465116279 (1); 36 (1); 7.2093023255814 (1)'}"
